data,size,algo,buildtime,querytime,params,recall
pca32v2,10M,Learned-index,8139.339048862457,700.2305145263672,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=110-model=MLP-8-buck=3-851874.elixir-pbs.elixir-czech.cz,0.85251
pca32v2,10M,Learned-index,5304.311213493347,998.027595281601,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=90-model=MLP-3-buck=4-852268.elixir-pbs.elixir-czech.cz,0.89225
pca32v2,10M,Learned-index,26799.54920053482,1480.7235736846924,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=110-model=MLP-3-buck=4-858886.elixir-pbs.elixir-czech.cz,0.86263
pca32v2,10M,Learned-index,5180.787204027176,4027.1717925071716,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-3-buck=12-856860.elixir-pbs.elixir-czech.cz,0.95099
pca32v2,10M,Learned-index,9687.77978181839,622.9209971427917,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=80-model=MLP-8-buck=2-851796.elixir-pbs.elixir-czech.cz,0.80077
pca32v2,10M,Learned-index,2420.3028161525726,765.8821454048157,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=50-model=MLP-4-buck=2-851091.elixir-pbs.elixir-czech.cz,0.81648
pca32v2,10M,Learned-index,3218.7702140808105,1492.7197222709656,learned-index-pca32v2-10M-ep=27-lr=0.025-cat=47-model=MLP-7-buck=4-16686515.meta-pbs.metacentrum.cz,0.9271
pca32v2,10M,Learned-index,6551.78192448616,1061.0730996131897,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=80-model=MLP-3-buck=4-852272.elixir-pbs.elixir-czech.cz,0.89566
pca32v2,10M,Learned-index,10676.82134771347,598.6711483001709,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=100-model=MLP-4-buck=2-851738.elixir-pbs.elixir-czech.cz,0.78151
pca32v2,10M,Learned-index,21281.280616283417,242.78648972511292,learned-index-pca32v2-10M-ep=210-lr=0.005-cat=95-model=MLP-6-buck=1-859107.elixir-pbs.elixir-czech.cz,0.62689
pca32v2,10M,Learned-index,24835.75604057312,306.9053599834442,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=95-model=MLP-buck=1-859169.elixir-pbs.elixir-czech.cz,0.61231
pca32v2,10M,Learned-index,15754.645008087158,1112.182056903839,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=110-model=MLP-4-buck=4-851824.elixir-pbs.elixir-czech.cz,0.88556
pca32v2,10M,Learned-index,13259.35073518753,1112.919727563858,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-8-buck=6-855247.elixir-pbs.elixir-czech.cz,0.92129
pca32v2,10M,Learned-index,24432.796026468277,5302.475908279419,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-3-buck=24-855222.elixir-pbs.elixir-czech.cz,0.98197
pca32v2,10M,Learned-index,29097.958853960037,1612.8524301052094,learned-index-pca32v2-10M-ep=190-lr=0.001-cat=130-model=MLP-6-buck=7-858830.elixir-pbs.elixir-czech.cz,0.92594
pca32v2,10M,Learned-index,15791.236609220505,1037.4821355342865,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=80-model=MLP-8-buck=4-852031.elixir-pbs.elixir-czech.cz,0.90518
pca32v2,10M,Learned-index,28337.243947267532,751.5420589447021,learned-index-pca32v2-10M-ep=210-lr=0.001-cat=100-model=MLP-3-buck=4-858801.elixir-pbs.elixir-czech.cz,0.89771
pca32v2,10M,Learned-index,8272.048074007034,468.07014513015747,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=100-model=MLP-buck=2-852779.elixir-pbs.elixir-czech.cz,0.78539
pca32v2,10M,Learned-index,21847.344940662384,1157.8025069236755,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=100-model=MLP-7-buck=4-851853.elixir-pbs.elixir-czech.cz,0.89423
pca32v2,10M,Learned-index,13600.816382408142,417.02022337913513,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=120-model=MLP-4-buck=2-852120.elixir-pbs.elixir-czech.cz,0.76953
pca32v2,10M,Learned-index,6968.531551837921,304.3086144924164,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=200-model=MLP-6-buck=2-851058.elixir-pbs.elixir-czech.cz,0.69
pca32v2,10M,Learned-index,6648.766712903976,682.3432769775391,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=100-model=MLP-3-buck=3-852424.elixir-pbs.elixir-czech.cz,0.86122
pca32v2,10M,Learned-index,28397.911923885345,6159.859597444534,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=200-model=MLP-buck=40-856263.elixir-pbs.elixir-czech.cz,0.97716
pca32v2,10M,Learned-index,10695.98450422287,676.9607002735138,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=110-model=MLP-4-buck=3-852114.elixir-pbs.elixir-czech.cz,0.85251
pca32v2,10M,Learned-index,25630.990823984146,633.1160984039307,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=110-model=MLP-buck=4-858844.elixir-pbs.elixir-czech.cz,0.86647
pca32v2,10M,Learned-index,5262.277866840363,1300.8201076984406,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=80-model=MLP-3-buck=4-852717.elixir-pbs.elixir-czech.cz,0.89815
pca32v2,10M,Learned-index,16623.8012509346,2773.905861377716,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-6-buck=12-855232.elixir-pbs.elixir-czech.cz,0.96434
pca32v2,10M,Learned-index,12723.17317032814,408.3337347507477,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-buck=2-849870.elixir-pbs.elixir-czech.cz,0.6908
pca32v2,10M,Learned-index,12219.995307445526,1944.198609828949,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=30-model=MLP-3-buck=3-849847.elixir-pbs.elixir-czech.cz,0.90894
pca32v2,10M,Learned-index,16934.781281232834,1416.0410387516022,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-5-buck=6-855277.elixir-pbs.elixir-czech.cz,0.9213
pca32v2,10M,Learned-index,11316.541435480118,741.8000681400299,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=100-model=MLP-4-buck=3-851963.elixir-pbs.elixir-czech.cz,0.85303
pca32v2,10M,Learned-index,27596.125925064087,1054.2442607879639,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=130-model=MLP-3-buck=6-858890.elixir-pbs.elixir-czech.cz,0.89411
pca32v2,10M,Learned-index,5275.091198921204,832.9399280548096,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-6-buck=3-856297.elixir-pbs.elixir-czech.cz,0.81178
pca32v2,10M,Learned-index,10921.868002653122,432.09396290779114,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=120-model=MLP-3-buck=2-852131.elixir-pbs.elixir-czech.cz,0.77329
pca32v2,10M,Learned-index,6538.2614715099335,990.1013948917389,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=90-model=MLP-buck=4-852323.elixir-pbs.elixir-czech.cz,0.89585
pca32v2,10M,Learned-index,7865.398837327957,863.627005815506,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=100-model=MLP-3-buck=4-852729.elixir-pbs.elixir-czech.cz,0.88359
pca32v2,10M,Learned-index,13231.900954246521,625.4193305969238,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=110-model=MLP-6-buck=3-852014.elixir-pbs.elixir-czech.cz,0.84556
pca32v2,10M,Learned-index,7765.015275716782,474.8435089588165,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=90-model=MLP-7-buck=2-852903.elixir-pbs.elixir-czech.cz,0.78862
pca32v2,10M,Learned-index,25080.558891534805,1110.387656211853,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=120-model=MLP-6-buck=6-855357.elixir-pbs.elixir-czech.cz,0.90049
pca32v2,10M,Learned-index,13952.369652986526,1115.4982664585114,learned-index-pca32v2-10M-ep=100-lr=0.05-cat=110-model=MLP-8-buck=4-851729.elixir-pbs.elixir-czech.cz,0.87871
pca32v2,10M,Learned-index,1203.8529877662659,1787.6715633869171,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=30-model=MLP-6-buck=3-851225.elixir-pbs.elixir-czech.cz,0.91416
pca32v2,10M,Learned-index,25090.45848417282,1078.3399975299835,learned-index-pca32v2-10M-ep=190-lr=0.001-cat=100-model=MLP-6-buck=5-858825.elixir-pbs.elixir-czech.cz,0.91589
pca32v2,10M,Learned-index,5582.3824915885925,1412.3356447219849,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=200-model=MLP-2-buck=10-856268.elixir-pbs.elixir-czech.cz,0.92013
pca32v2,10M,Learned-index,27026.339596033096,235.79015445709229,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=105-model=MLP-8-buck=1-859128.elixir-pbs.elixir-czech.cz,0.6058
pca32v2,10M,Learned-index,3959.7037105560303,815.8780562877655,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=80-model=MLP-3-buck=3-852712.elixir-pbs.elixir-czech.cz,0.86356
pca32v2,10M,Learned-index,5374.175124168396,656.650230884552,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=110-model=MLP-3-buck=3-852270.elixir-pbs.elixir-czech.cz,0.84047
pca32v2,10M,Learned-index,13205.60322713852,744.5096819400787,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=90-model=MLP-4-buck=3-852117.elixir-pbs.elixir-czech.cz,0.86095
pca32v2,10M,Learned-index,26163.725770950317,274.8797481060028,learned-index-pca32v2-10M-ep=210-lr=0.05-cat=105-model=MLP-buck=1-859114.elixir-pbs.elixir-czech.cz,0.60137
pca32v2,10M,Learned-index,24432.796026468277,1353.6529264450073,learned-index-pca32v2-10M-ep=200-lr=0.01-cat=120-model=MLP-3-buck=6-855222.elixir-pbs.elixir-czech.cz,0.92057
pca32v2,10M,Learned-index,8272.048074007034,906.0808231830597,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=100-model=MLP-buck=4-852779.elixir-pbs.elixir-czech.cz,0.89374
pca32v2,10M,Learned-index,6253.15504693985,551.988347530365,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=100-model=MLP-7-buck=2-849884.elixir-pbs.elixir-czech.cz,0.78974
pca32v2,10M,Learned-index,5940.65801358223,1634.9558417797089,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=30-model=MLP-6-buck=3-851295.elixir-pbs.elixir-czech.cz,0.92199
pca32v2,10M,Learned-index,7851.958492279053,864.599681854248,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=100-model=MLP-6-buck=4-852654.elixir-pbs.elixir-czech.cz,0.88359
pca32v2,10M,Learned-index,17442.410437822342,892.3638851642609,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=80-model=MLP-7-buck=3-851846.elixir-pbs.elixir-czech.cz,0.86893
pca32v2,10M,Learned-index,2372.0852448940277,2145.348513364792,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=30-model=MLP-4-buck=4-851090.elixir-pbs.elixir-czech.cz,0.94182
pca32v2,10M,Learned-index,26165.98989009857,1083.4095168113708,learned-index-pca32v2-10M-ep=200-lr=0.001-cat=100-model=MLP-buck=6-858759.elixir-pbs.elixir-czech.cz,0.92629
pca32v2,10M,Learned-index,25464.613332509995,801.9747037887573,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=110-model=MLP-6-buck=6-858916.elixir-pbs.elixir-czech.cz,0.90676
pca32v2,10M,Learned-index,35047.84181308746,474.12300276756287,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=95-model=MLP-buck=2-859171.elixir-pbs.elixir-czech.cz,0.78063
pca32v2,10M,Learned-index,6614.85135436058,905.9867253303528,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=100-model=MLP-7-buck=4-852449.elixir-pbs.elixir-czech.cz,0.89601
pca32v2,10M,Learned-index,6841.601137876511,880.3397309780121,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=100-model=MLP-8-buck=3-851077.elixir-pbs.elixir-czech.cz,0.84382
pca32v2,10M,Learned-index,15187.487702846527,968.9361612796783,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=90-model=MLP-3-buck=4-852062.elixir-pbs.elixir-czech.cz,0.89657
pca32v2,10M,Learned-index,17171.900813817978,437.6813244819641,learned-index-pca32v2-10M-ep=120-lr=0.05-cat=120-model=MLP-4-buck=2-851975.elixir-pbs.elixir-czech.cz,0.75927
pca32v2,10M,Learned-index,6747.138519048691,638.1656231880188,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=110-model=MLP-4-buck=3-852700.elixir-pbs.elixir-czech.cz,0.83671
pca32v2,10M,Learned-index,10186.484602689743,919.4799153804779,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=80-model=MLP-7-buck=3-851841.elixir-pbs.elixir-czech.cz,0.8705
pca32v2,10M,Learned-index,2550.193354845047,863.7590630054474,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=80-model=MLP-8-buck=3-852207.elixir-pbs.elixir-czech.cz,0.86478
pca32v2,10M,Learned-index,28026.46341061592,633.2437555789948,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=120-model=MLP-6-buck=4-858924.elixir-pbs.elixir-czech.cz,0.85627
pca32v2,10M,Learned-index,2386.070472240448,1139.9246842861176,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=50-model=MLP-8-buck=3-851251.elixir-pbs.elixir-czech.cz,0.88218
pca32v2,10M,Learned-index,35321.546805381775,1099.620322227478,learned-index-pca32v2-10M-ep=190-lr=0.005-cat=105-model=MLP-2-buck=5-859086.elixir-pbs.elixir-czech.cz,0.91125
pca32v2,10M,Learned-index,10208.05977678299,633.7958734035492,learned-index-pca32v2-10M-ep=80-lr=0.05-cat=80-model=MLP-7-buck=2-851766.elixir-pbs.elixir-czech.cz,0.7921
pca32v2,10M,Learned-index,7950.247246980667,739.9739680290222,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=90-model=MLP-8-buck=3-852228.elixir-pbs.elixir-czech.cz,0.84938
pca32v2,10M,Learned-index,26908.884984970093,7441.4118847846985,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=200-model=MLP-3-buck=40-856871.elixir-pbs.elixir-czech.cz,0.97717
pca32v2,10M,Learned-index,2372.0852448940277,1637.06902551651,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=30-model=MLP-4-buck=3-851090.elixir-pbs.elixir-czech.cz,0.91325
pca32v2,10M,Learned-index,6224.864621162415,983.1650040149689,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=120-model=MLP-6-buck=4-852651.elixir-pbs.elixir-czech.cz,0.8751
pca32v2,10M,Learned-index,7773.265917301178,693.907059431076,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=90-model=MLP-4-buck=3-852853.elixir-pbs.elixir-czech.cz,0.85927
pca32v2,10M,Learned-index,6716.319711685181,1535.8418338298798,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=50-model=MLP-buck=4-850044.elixir-pbs.elixir-czech.cz,0.91554
pca32v2,10M,Learned-index,7666.801100492477,693.260974407196,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=90-model=MLP-8-buck=3-852828.elixir-pbs.elixir-czech.cz,0.85927
pca32v2,10M,Learned-index,27478.48837852478,886.8819377422333,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=125-model=MLP-3-buck=6-858889.elixir-pbs.elixir-czech.cz,0.89725
pca32v2,10M,Learned-index,5088.106973171234,563.422422170639,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=100-model=MLP-6-buck=2-852644.elixir-pbs.elixir-czech.cz,0.78175
pca32v2,10M,Learned-index,16602.288744449615,561.1876311302185,learned-index-pca32v2-10M-ep=120-lr=0.005-cat=80-model=MLP-7-buck=2-851926.elixir-pbs.elixir-czech.cz,0.80817
pca32v2,10M,Learned-index,7870.146569728851,862.9220983982086,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=100-model=MLP-7-buck=4-852904.elixir-pbs.elixir-czech.cz,0.89374
pca32v2,10M,Learned-index,7759.115930557251,660.3275580406189,learned-index-pca32v2-10M-ep=60-lr=0.005-cat=100-model=MLP-4-buck=2-852554.elixir-pbs.elixir-czech.cz,0.79087
pca32v2,10M,Learned-index,10316.09517455101,453.639750957489,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=100-model=MLP-7-buck=2-852068.elixir-pbs.elixir-czech.cz,0.78526
pca32v2,10M,Learned-index,7866.060198068619,855.2569191455841,learned-index-pca32v2-10M-ep=60-lr=0.005-cat=80-model=MLP-4-buck=3-852552.elixir-pbs.elixir-czech.cz,0.87258
pca32v2,10M,Learned-index,15836.344793081284,569.8315253257751,learned-index-pca32v2-10M-ep=120-lr=0.01-cat=110-model=MLP-7-buck=2-851854.elixir-pbs.elixir-czech.cz,0.77404
pca32v2,10M,Learned-index,7408.173199892044,970.9180519580841,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=80-model=MLP-4-buck=4-852852.elixir-pbs.elixir-czech.cz,0.90669
pca32v2,10M,Learned-index,2925.1258947849274,962.4235138893127,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=110-model=MLP-buck=4-852610.elixir-pbs.elixir-czech.cz,0.88208
pca32v2,10M,Learned-index,4017.9507653713226,535.8671131134033,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=80-model=MLP-buck=2-852617.elixir-pbs.elixir-czech.cz,0.79377
pca32v2,10M,Learned-index,2601.439775943756,1026.5200786590576,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=90-model=MLP-3-buck=4-852258.elixir-pbs.elixir-czech.cz,0.891
pca32v2,10M,Learned-index,26724.3913397789,888.5530686378479,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=115-model=MLP-6-buck=6-858917.elixir-pbs.elixir-czech.cz,0.90164
pca32v2,10M,Learned-index,27320.699258565903,893.8563959598541,learned-index-pca32v2-10M-ep=210-lr=0.005-cat=105-model=MLP-2-buck=4-859090.elixir-pbs.elixir-czech.cz,0.88704
pca32v2,10M,Learned-index,8480.574491262436,656.719156742096,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=110-model=MLP-buck=3-852780.elixir-pbs.elixir-czech.cz,0.84615
pca32v2,10M,Learned-index,8043.3913061618805,416.37695956230164,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=120-model=MLP-6-buck=2-852656.elixir-pbs.elixir-czech.cz,0.76224
pca32v2,10M,Learned-index,6881.082916975021,858.3972001075745,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=110-model=MLP-6-buck=4-852200.elixir-pbs.elixir-czech.cz,0.87561
pca32v2,10M,Learned-index,26064.53957080841,270.93248105049133,learned-index-pca32v2-10M-ep=210-lr=0.005-cat=105-model=MLP-8-buck=1-859162.elixir-pbs.elixir-czech.cz,0.61147
pca32v2,10M,Learned-index,24248.172477006912,904.7887740135193,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=125-model=MLP-buck=5-858847.elixir-pbs.elixir-czech.cz,0.87764
pca32v2,10M,Learned-index,12974.399541378021,948.2340421676636,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=90-model=MLP-7-buck=4-852072.elixir-pbs.elixir-czech.cz,0.89462
pca32v2,10M,Learned-index,24764.389315843582,272.2323668003082,learned-index-pca32v2-10M-ep=200-lr=0.005-cat=95-model=MLP-8-buck=1-859099.elixir-pbs.elixir-czech.cz,0.62424
pca32v2,10M,Learned-index,5082.724699497223,534.6052577495575,learned-index-pca32v2-10M-ep=40-lr=0.05-cat=80-model=MLP-7-buck=2-852292.elixir-pbs.elixir-czech.cz,0.79377
pca32v2,10M,Learned-index,6624.40834236145,480.38451647758484,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=100-model=MLP-buck=2-852174.elixir-pbs.elixir-czech.cz,0.77577
pca32v2,10M,Learned-index,6633.3595407009125,653.2960495948792,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=110-model=MLP-buck=3-852325.elixir-pbs.elixir-czech.cz,0.84649
pca32v2,10M,Learned-index,16239.709543466568,692.1628639698029,learned-index-pca32v2-10M-ep=100-lr=0.1-cat=200-model=MLP-7-buck=3-849830.elixir-pbs.elixir-czech.cz,0.77115
pca32v2,10M,Learned-index,1207.0039298534393,1464.0719153881073,learned-index-pca32v2-10M-ep=10-lr=0.1-cat=50-model=MLP-4-buck=4-851266.elixir-pbs.elixir-czech.cz,0.91138
pca32v2,10M,Learned-index,6383.943248748779,780.6053457260132,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=100-model=MLP-4-buck=3-851277.elixir-pbs.elixir-czech.cz,0.84382
pca32v2,10M,Learned-index,27393.681958198547,459.91877007484436,learned-index-pca32v2-10M-ep=200-lr=0.05-cat=105-model=MLP-3-buck=3-859124.elixir-pbs.elixir-czech.cz,0.83991
pca32v2,10M,Learned-index,6684.210230112076,1161.1132943630219,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=50-model=MLP-7-buck=3-850004.elixir-pbs.elixir-czech.cz,0.88139
pca32v2,10M,Learned-index,27480.237161397934,700.4401235580444,learned-index-pca32v2-10M-ep=190-lr=0.05-cat=105-model=MLP-buck=4-859110.elixir-pbs.elixir-czech.cz,0.88015
pca32v2,10M,Learned-index,7922.19417142868,782.0807547569275,learned-index-pca32v2-10M-ep=60-lr=0.05-cat=120-model=MLP-4-buck=4-852706.elixir-pbs.elixir-czech.cz,0.87335
pca32v2,10M,Learned-index,6527.713463544846,3329.9083967208862,learned-index-pca32v2-10M-ep=50-lr=0.1-cat=30-model=MLP-8-buck=3-851255.elixir-pbs.elixir-czech.cz,0.91268
pca32v2,10M,Learned-index,2346.7967200279236,1645.0242664813995,learned-index-pca32v2-10M-ep=20-lr=0.1-cat=30-model=MLP-8-buck=3-851250.elixir-pbs.elixir-czech.cz,0.91325
pca32v2,10M,Learned-index,25354.370906352997,563.8307654857635,learned-index-pca32v2-10M-ep=200-lr=0.1-cat=120-model=MLP-6-buck=3-856307.elixir-pbs.elixir-czech.cz,0.81445
pca32v2,10M,Learned-index,10532.47395324707,548.387134552002,learned-index-pca32v2-10M-ep=80-lr=0.005-cat=80-model=MLP-6-buck=2-852081.elixir-pbs.elixir-czech.cz,0.80669
pca32v2,10M,Learned-index,10097.786842823029,1040.4076099395752,learned-index-pca32v2-10M-ep=80-lr=0.01-cat=80-model=MLP-3-buck=4-852051.elixir-pbs.elixir-czech.cz,0.90487
pca32v2,10M,Learned-index,25283.8193192482,1068.696697473526,learned-index-pca32v2-10M-ep=190-lr=0.1-cat=115-model=MLP-2-buck=5-858863.elixir-pbs.elixir-czech.cz,0.88328
pca32v2,10M,Learned-index,5180.787204027176,7773.1773064136505,learned-index-pca32v2-10M-ep=40-lr=0.1-cat=120-model=MLP-3-buck=24-856860.elixir-pbs.elixir-czech.cz,0.97636
pca32v2,10M,Learned-index,2491.448086500168,3060.132381916046,learned-index-pca32v2-10M-ep=20-lr=0.01-cat=30-model=MLP-4-buck=4-851150.elixir-pbs.elixir-czech.cz,0.94553
pca32v2,10M,Learned-index,6171.649155378342,537.2501685619354,learned-index-pca32v2-10M-ep=60-lr=0.01-cat=80-model=MLP-4-buck=2-852402.elixir-pbs.elixir-czech.cz,0.80351
pca32v2,10M,Learned-index,12854.726685523987,529.7959878444672,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=80-model=MLP-6-buck=2-852086.elixir-pbs.elixir-czech.cz,0.80673
pca32v2,10M,Learned-index,4050.2705228328705,730.8862614631653,learned-index-pca32v2-10M-ep=30-lr=0.05-cat=90-model=MLP-7-buck=3-852288.elixir-pbs.elixir-czech.cz,0.85247
pca32v2,10M,Learned-index,25277.445608139038,1387.9782102108002,learned-index-pca32v2-10M-ep=190-lr=0.001-cat=125-model=MLP-8-buck=6-858811.elixir-pbs.elixir-czech.cz,0.92434
pca32v2,10M,Learned-index,7086.752522468567,627.8964276313782,learned-index-pca32v2-10M-ep=50-lr=0.01-cat=100-model=MLP-6-buck=2-852799.elixir-pbs.elixir-czech.cz,0.78974
pca32v2,10M,Learned-index,6591.469085454941,1084.1296525001526,learned-index-pca32v2-10M-ep=50-lr=0.05-cat=120-model=MLP-4-buck=4-852701.elixir-pbs.elixir-czech.cz,0.8751
pca32v2,10M,Learned-index,2817.8181250095367,679.7385969161987,learned-index-pca32v2-10M-ep=20-lr=0.05-cat=120-model=MLP-8-buck=3-852661.elixir-pbs.elixir-czech.cz,0.83925
pca32v2,10M,Learned-index,12636.53422665596,1112.8727428913116,learned-index-pca32v2-10M-ep=100-lr=0.01-cat=120-model=MLP-2-buck=6-856212.elixir-pbs.elixir-czech.cz,0.92129
pca32v2,10M,Learned-index,13145.064964056015,461.1257462501526,learned-index-pca32v2-10M-ep=100-lr=0.005-cat=100-model=MLP-7-buck=2-852149.elixir-pbs.elixir-czech.cz,0.78565
